Candidate ID,Question number,Variable type,Interaction number,Variable name,Variable type,Variable cardinality,Variable default value,Variable value
150422,1,outcome,1,SUBSCORE-11,float,single,,1
150422,1,outcome,1,SUBSCORE-12,float,single,,1
150422,1,outcome,1,SUBSCORE-13,float,single,,0.5
150422,1,outcome,1,SUBSCORE-14,float,single,,1
150422,1,outcome,1,SUBSCORE-15,float,single,,0
150422,1,outcome,1,SUBSCORE-16,float,single,,0
150422,1,outcome,1,SUBSCORE-17,float,single,,0
150422,1,outcome,1,SUBSCORE-18,float,single,,1
150422,1,outcome,1,SUBSCORE-19,float,single,,1
150422,1,outcome,1,SUBSCORE-20,float,single,,1
150422,1,outcome,1,SUBSCORE-21,float,single,,1
150422,1,outcome,1,SUBSCORE-22,float,single,,1
150422,1,outcome,1,SUBSCORE-23,float,single,,1
150422,1,outcome,1,SUBSCORE-24,float,single,,1
150422,1,outcome,1,SUBSCORE-25,float,single,,1
150422,1,outcome,1,SUBSCORE-26,float,single,,1
150422,1,outcome,1,SUBSCORE-27,float,single,,1
150422,1,outcome,1,SUBSCORE-28,float,single,,1
150422,1,outcome,1,SUBSCORE-29,float,single,,1
150422,1,outcome,1,SUBSCORE-30,float,single,,1
150422,1,outcome,1,SUBSCORE-31,float,single,,1
150422,1,outcome,1,SUBSCORE-32,float,single,,1
150422,1,outcome,1,SUBSCORE-33,float,single,,1
150422,1,outcome,1,SUBSCORE-34,float,single,,1
150422,1,outcome,1,SUBSCORE-35,float,single,,1
150422,1,outcome,1,SUBSCORE-36,float,single,,1
150422,1,outcome,1,SUBSCORE-37,float,single,,1
150422,1,outcome,1,SUBSCORE-38,float,single,,0.5
150422,1,outcome,1,SUBSCORE-39,float,single,,0.5
150422,1,outcome,1,SUBSCORE-40,float,single,,1
150422,1,outcome,1,PASSED,boolean,single,0,false
150422,1,outcome,1,MAXSCORE,float,single,40,40
150422,1,template,1,RESPONSE_CORRECTRESPONSE_POINTS,float,single,40,40
150422,1,template,1,RESPONSE-ACTION,float,single,,40
150422,1,,0,SCORE,float,single,,35.5
150422,1,,0,MAX_SCORE,float,single,,40
150422,1,,0,COMPLETION_STATUS,identifier,single,,completed
150228,1,response,1,RESPONSE,file,single,,[REDACTED]
150228,1,outcome,1,SUBSCORE-1,float,single,,1
150228,1,outcome,1,SUBSCORE-2,float,single,,1
150228,1,outcome,1,SUBSCORE-3,float,single,,1
150228,1,outcome,1,SUBSCORE-4,float,single,,1
150228,1,outcome,1,SUBSCORE-5,float,single,,1
150228,1,outcome,1,SUBSCORE-6,float,single,,1
150228,1,outcome,1,SUBSCORE-7,float,single,,1
150228,1,outcome,1,SUBSCORE-8,float,single,,1
150228,1,outcome,1,SUBSCORE-9,float,single,,1
150228,1,outcome,1,SUBSCORE-10,float,single,,1
150228,1,outcome,1,SUBSCORE-11,float,single,,1
150228,1,outcome,1,SUBSCORE-12,float,single,,1
150228,1,outcome,1,SUBSCORE-13,float,single,,1
150228,1,outcome,1,SUBSCORE-14,float,single,,1
150228,1,outcome,1,SUBSCORE-15,float,single,,1
150228,1,outcome,1,SUBSCORE-16,float,single,,1
150228,1,outcome,1,SUBSCORE-17,float,single,,1
150228,1,outcome,1,SUBSCORE-18,float,single,,1
150228,1,outcome,1,SUBSCORE-19,float,single,,0
150228,1,outcome,1,SUBSCORE-20,float,single,,0
150228,1,outcome,1,SUBSCORE-21,float,single,,0
150228,1,outcome,1,SUBSCORE-22,float,single,,1
150228,1,outcome,1,SUBSCORE-23,float,single,,1
150228,1,outcome,1,SUBSCORE-24,float,single,,1
150228,1,outcome,1,SUBSCORE-25,float,single,,1
150228,1,outcome,1,SUBSCORE-26,float,single,,1
150228,1,outcome,1,SUBSCORE-27,float,single,,1
150228,1,outcome,1,SUBSCORE-28,float,single,,1
150228,1,outcome,1,SUBSCORE-29,float,single,,1
150228,1,outcome,1,SUBSCORE-30,float,single,,1
150228,1,outcome,1,SUBSCORE-31,float,single,,0
150228,1,outcome,1,SUBSCORE-32,float,single,,0
150228,1,outcome,1,SUBSCORE-33,float,single,,1
150228,1,outcome,1,SUBSCORE-34,float,single,,1
150228,1,outcome,1,SUBSCORE-35,float,single,,1
150228,1,outcome,1,SUBSCORE-36,float,single,,1
150228,1,outcome,1,SUBSCORE-37,float,single,,1
150228,1,outcome,1,SUBSCORE-38,float,single,,0.5
150228,1,outcome,1,SUBSCORE-39,float,single,,0.5
150228,1,outcome,1,SUBSCORE-40,float,single,,1
150228,1,outcome,1,PASSED,boolean,single,0,false
150228,1,outcome,1,MAXSCORE,float,single,40,40
150228,1,template,1,RESPONSE_CORRECTRESPONSE_POINTS,float,single,40,40
150228,1,template,1,RESPONSE-ACTION,float,single,,40
150228,1,,0,SCORE,float,single,,34
150228,1,,0,MAX_SCORE,float,single,,40
150228,1,,0,COMPLETION_STATUS,identifier,single,,completed
147948,1,response,1,RESPONSE,file,single,,[REDACTED]
147948,1,outcome,1,SUBSCORE-1,float,single,,1
147948,1,outcome,1,SUBSCORE-2,float,single,,1
147948,1,outcome,1,SUBSCORE-3,float,single,,1
147948,1,outcome,1,SUBSCORE-4,float,single,,1
147948,1,outcome,1,SUBSCORE-5,float,single,,1
147948,1,outcome,1,SUBSCORE-6,float,single,,1
147948,1,outcome,1,SUBSCORE-7,float,single,,1
147948,1,outcome,1,SUBSCORE-8,float,single,,1
147948,1,outcome,1,SUBSCORE-9,float,single,,1
147948,1,outcome,1,SUBSCORE-10,float,single,,1
147948,1,outcome,1,SUBSCORE-11,float,single,,1
147948,1,outcome,1,SUBSCORE-12,float,single,,1
147948,1,outcome,1,SUBSCORE-13,float,single,,1
147948,1,outcome,1,SUBSCORE-14,float,single,,1
147948,1,outcome,1,SUBSCORE-15,float,single,,1
147948,1,outcome,1,SUBSCORE-16,float,single,,1
147948,1,outcome,1,SUBSCORE-17,float,single,,1
147948,1,outcome,1,SUBSCORE-18,float,single,,1
147948,1,outcome,1,SUBSCORE-19,float,single,,1
147948,1,outcome,1,SUBSCORE-20,float,single,,0
147948,1,outcome,1,SUBSCORE-21,float,single,,1
147948,1,outcome,1,SUBSCORE-22,float,single,,1
147948,1,outcome,1,SUBSCORE-23,float,single,,0
147948,1,outcome,1,SUBSCORE-24,float,single,,0
147948,1,outcome,1,SUBSCORE-25,float,single,,0
147948,1,outcome,1,SUBSCORE-26,float,single,,1
147948,1,outcome,1,SUBSCORE-27,float,single,,1
147948,1,outcome,1,SUBSCORE-28,float,single,,1
147948,1,outcome,1,SUBSCORE-29,float,single,,0
147948,1,outcome,1,SUBSCORE-30,float,single,,1
147948,1,outcome,1,SUBSCORE-31,float,single,,1
147948,1,outcome,1,SUBSCORE-32,float,single,,1
147948,1,outcome,1,SUBSCORE-33,float,single,,1
147948,1,outcome,1,SUBSCORE-34,float,single,,1
147948,1,outcome,1,SUBSCORE-35,float,single,,1
147948,1,outcome,1,SUBSCORE-36,float,single,,1
147948,1,outcome,1,SUBSCORE-37,float,single,,1
147948,1,outcome,1,SUBSCORE-38,float,single,,1
147948,1,outcome,1,SUBSCORE-39,float,single,,1
147948,1,outcome,1,SUBSCORE-40,float,single,,1
147948,1,outcome,1,PASSED,boolean,single,0,false
147948,1,outcome,1,MAXSCORE,float,single,40,40
147948,1,template,1,RESPONSE_CORRECTRESPONSE_POINTS,float,single,40,40
147948,1,template,1,RESPONSE-ACTION,float,single,,40
147948,1,,0,SCORE,float,single,,35
147948,1,,0,MAX_SCORE,float,single,,40
147948,1,,0,COMPLETION_STATUS,identifier,single,,completed
149373,1,response,1,RESPONSE,file,single,,[REDACTED]
149373,1,outcome,1,SUBSCORE-1,float,single,,1
149373,1,outcome,1,SUBSCORE-2,float,single,,1
149373,1,outcome,1,SUBSCORE-3,float,single,,1
149373,1,outcome,1,SUBSCORE-4,float,single,,1
149373,1,outcome,1,SUBSCORE-5,float,single,,1
149373,1,outcome,1,SUBSCORE-6,float,single,,1
149373,1,outcome,1,SUBSCORE-7,float,single,,1
149373,1,outcome,1,SUBSCORE-8,float,single,,1
149373,1,outcome,1,SUBSCORE-9,float,single,,1
149373,1,outcome,1,SUBSCORE-10,float,single,,1
149373,1,outcome,1,SUBSCORE-11,float,single,,1
149373,1,outcome,1,SUBSCORE-12,float,single,,1
149373,1,outcome,1,SUBSCORE-13,float,single,,1
149373,1,outcome,1,SUBSCORE-14,float,single,,1
149373,1,outcome,1,SUBSCORE-15,float,single,,1
149373,1,outcome,1,SUBSCORE-16,float,single,,1
149373,1,outcome,1,SUBSCORE-17,float,single,,1
149373,1,outcome,1,SUBSCORE-18,float,single,,1
149373,1,outcome,1,SUBSCORE-19,float,single,,1
149373,1,outcome,1,SUBSCORE-20,float,single,,0
149373,1,outcome,1,SUBSCORE-21,float,single,,0
149373,1,outcome,1,SUBSCORE-22,float,single,,0
149373,1,outcome,1,SUBSCORE-23,float,single,,0
149373,1,outcome,1,SUBSCORE-24,float,single,,0
149373,1,outcome,1,SUBSCORE-25,float,single,,1
149373,1,outcome,1,SUBSCORE-26,float,single,,1
149373,1,outcome,1,SUBSCORE-27,float,single,,1
149373,1,outcome,1,SUBSCORE-28,float,single,,1
149373,1,outcome,1,SUBSCORE-29,float,single,,1
149373,1,outcome,1,SUBSCORE-30,float,single,,0
149373,1,outcome,1,SUBSCORE-31,float,single,,0
149373,1,outcome,1,SUBSCORE-32,float,single,,0
149373,1,outcome,1,SUBSCORE-33,float,single,,1
149373,1,outcome,1,SUBSCORE-34,float,single,,1
149373,1,outcome,1,SUBSCORE-35,float,single,,1
149373,1,outcome,1,SUBSCORE-36,float,single,,1
149373,1,outcome,1,SUBSCORE-37,float,single,,1
149373,1,outcome,1,SUBSCORE-38,float,single,,1
149373,1,outcome,1,SUBSCORE-39,float,single,,1
149373,1,outcome,1,SUBSCORE-40,float,single,,1
149373,1,outcome,1,PASSED,boolean,single,0,false
149373,1,outcome,1,MAXSCORE,float,single,40,40
149373,1,template,1,RESPONSE_CORRECTRESPONSE_POINTS,float,single,40,40
149373,1,template,1,RESPONSE-ACTION,float,single,,40
149373,1,,0,SCORE,float,single,,32
149373,1,,0,MAX_SCORE,float,single,,40
149373,1,,0,COMPLETION_STATUS,identifier,single,,completed
150464,1,response,1,RESPONSE,file,single,,[REDACTED]
150464,1,outcome,1,SUBSCORE-1,float,single,,1
150464,1,outcome,1,SUBSCORE-2,float,single,,1
150464,1,outcome,1,SUBSCORE-3,float,single,,1
150464,1,outcome,1,SUBSCORE-4,float,single,,1
150464,1,outcome,1,SUBSCORE-5,float,single,,1
150464,1,outcome,1,SUBSCORE-6,float,single,,1
150464,1,outcome,1,SUBSCORE-7,float,single,,1
150464,1,outcome,1,SUBSCORE-8,float,single,,1
150464,1,outcome,1,SUBSCORE-9,float,single,,1
150464,1,outcome,1,SUBSCORE-10,float,single,,1
150464,1,outcome,1,SUBSCORE-11,float,single,,1
150464,1,outcome,1,SUBSCORE-12,float,single,,1
150464,1,outcome,1,SUBSCORE-13,float,single,,1
150464,1,outcome,1,SUBSCORE-14,float,single,,1
150464,1,outcome,1,SUBSCORE-15,float,single,,0
150464,1,outcome,1,SUBSCORE-16,float,single,,0
150464,1,outcome,1,SUBSCORE-17,float,single,,0
150464,1,outcome,1,SUBSCORE-18,float,single,,1
150464,1,outcome,1,SUBSCORE-19,float,single,,0
150464,1,outcome,1,SUBSCORE-20,float,single,,0
150464,1,outcome,1,SUBSCORE-21,float,single,,0
150464,1,outcome,1,SUBSCORE-22,float,single,,1
150464,1,outcome,1,SUBSCORE-23,float,single,,1
150464,1,outcome,1,SUBSCORE-24,float,single,,1
150464,1,outcome,1,SUBSCORE-25,float,single,,0
150464,1,outcome,1,SUBSCORE-26,float,single,,1
150464,1,outcome,1,SUBSCORE-27,float,single,,1
150464,1,outcome,1,SUBSCORE-28,float,single,,1
150464,1,outcome,1,SUBSCORE-29,float,single,,1
150464,1,outcome,1,SUBSCORE-30,float,single,,1
150464,1,outcome,1,SUBSCORE-31,float,single,,1
150464,1,outcome,1,SUBSCORE-32,float,single,,1
150464,1,outcome,1,SUBSCORE-33,float,single,,1
150464,1,outcome,1,SUBSCORE-34,float,single,,1
150464,1,outcome,1,SUBSCORE-35,float,single,,1
150464,1,outcome,1,SUBSCORE-36,float,single,,1
150464,1,outcome,1,SUBSCORE-37,float,single,,1
150464,1,outcome,1,SUBSCORE-38,float,single,,1
150464,1,outcome,1,SUBSCORE-39,float,single,,1
150464,1,outcome,1,SUBSCORE-40,float,single,,1
150464,1,outcome,1,PASSED,boolean,single,0,false
150464,1,outcome,1,MAXSCORE,float,single,40,40
150464,1,template,1,RESPONSE_CORRECTRESPONSE_POINTS,float,single,40,40
150464,1,template,1,RESPONSE-ACTION,float,single,,40
150464,1,,0,SCORE,float,single,,33
150464,1,,0,MAX_SCORE,float,single,,40
150464,1,,0,COMPLETION_STATUS,identifier,single,,completed
149652,1,response,1,RESPONSE,file,single,,[REDACTED]
149652,1,outcome,1,SUBSCORE-1,float,single,,1
149652,1,outcome,1,SUBSCORE-2,float,single,,1
149652,1,outcome,1,SUBSCORE-3,float,single,,1
149652,1,outcome,1,SUBSCORE-4,float,single,,1
149652,1,outcome,1,SUBSCORE-5,float,single,,1
149652,1,outcome,1,SUBSCORE-6,float,single,,1
149652,1,outcome,1,SUBSCORE-7,float,single,,1
149652,1,outcome,1,SUBSCORE-8,float,single,,1
149652,1,outcome,1,SUBSCORE-9,float,single,,1
149652,1,outcome,1,SUBSCORE-10,float,single,,1
149652,1,outcome,1,SUBSCORE-11,float,single,,1
149652,1,outcome,1,SUBSCORE-12,float,single,,1
149652,1,outcome,1,SUBSCORE-13,float,single,,1
149652,1,outcome,1,SUBSCORE-14,float,single,,0
149652,1,outcome,1,SUBSCORE-15,float,single,,0
149652,1,outcome,1,SUBSCORE-16,float,single,,0
149652,1,outcome,1,SUBSCORE-17,float,single,,0
149652,1,outcome,1,SUBSCORE-18,float,single,,1
149652,1,outcome,1,SUBSCORE-19,float,single,,0
149652,1,outcome,1,SUBSCORE-20,float,single,,0
149652,1,outcome,1,SUBSCORE-21,float,single,,0.5
149652,1,outcome,1,SUBSCORE-22,float,single,,1
149652,1,outcome,1,SUBSCORE-23,float,single,,1
149652,1,outcome,1,SUBSCORE-24,float,single,,1
149652,1,outcome,1,SUBSCORE-25,float,single,,0
149652,1,outcome,1,SUBSCORE-26,float,single,,1
149652,1,outcome,1,SUBSCORE-27,float,single,,1
149652,1,outcome,1,SUBSCORE-28,float,single,,1
149652,1,outcome,1,SUBSCORE-29,float,single,,1
149652,1,outcome,1,SUBSCORE-30,float,single,,1
149652,1,outcome,1,SUBSCORE-31,float,single,,1
149652,1,outcome,1,SUBSCORE-32,float,single,,0
149652,1,outcome,1,SUBSCORE-33,float,single,,1
149652,1,outcome,1,SUBSCORE-34,float,single,,1
149652,1,outcome,1,SUBSCORE-35,float,single,,1
149652,1,outcome,1,SUBSCORE-36,float,single,,0
149652,1,outcome,1,SUBSCORE-37,float,single,,1
149652,1,outcome,1,SUBSCORE-38,float,single,,1
149652,1,outcome,1,SUBSCORE-39,float,single,,1
149652,1,outcome,1,SUBSCORE-40,float,single,,1
149652,1,outcome,1,PASSED,boolean,single,0,false
149652,1,outcome,1,MAXSCORE,float,single,40,40
149652,1,template,1,RESPONSE_CORRECTRESPONSE_POINTS,float,single,40,40
149652,1,template,1,RESPONSE-ACTION,float,single,,40
149652,1,,0,SCORE,float,single,,30.5
149652,1,,0,MAX_SCORE,float,single,,40
149652,1,,0,COMPLETION_STATUS,identifier,single,,completed
149918,1,response,1,RESPONSE,file,single,,[REDACTED]
149918,1,outcome,1,SUBSCORE-1,float,single,,1
149918,1,outcome,1,SUBSCORE-2,float,single,,1
149918,1,outcome,1,SUBSCORE-3,float,single,,1
149918,1,outcome,1,SUBSCORE-4,float,single,,1
149918,1,outcome,1,SUBSCORE-5,float,single,,1
149918,1,outcome,1,SUBSCORE-6,float,single,,1
149918,1,outcome,1,SUBSCORE-7,float,single,,1
149918,1,outcome,1,SUBSCORE-8,float,single,,1
149918,1,outcome,1,SUBSCORE-9,float,single,,1
149918,1,outcome,1,SUBSCORE-10,float,single,,1
149918,1,outcome,1,SUBSCORE-11,float,single,,1
149918,1,outcome,1,SUBSCORE-12,float,single,,1
149918,1,outcome,1,SUBSCORE-13,float,single,,1
149918,1,outcome,1,SUBSCORE-14,float,single,,1
149918,1,outcome,1,SUBSCORE-15,float,single,,1
149918,1,outcome,1,SUBSCORE-16,float,single,,1
149918,1,outcome,1,SUBSCORE-17,float,single,,1
149918,1,outcome,1,SUBSCORE-18,float,single,,1
149918,1,outcome,1,SUBSCORE-19,float,single,,0
149918,1,outcome,1,SUBSCORE-20,float,single,,1
149918,1,outcome,1,SUBSCORE-21,float,single,,1
149918,1,outcome,1,SUBSCORE-22,float,single,,1
149918,1,outcome,1,SUBSCORE-23,float,single,,1
149918,1,outcome,1,SUBSCORE-24,float,single,,1
149918,1,outcome,1,SUBSCORE-25,float,single,,0
149918,1,outcome,1,SUBSCORE-26,float,single,,1
149918,1,outcome,1,SUBSCORE-27,float,single,,1
149918,1,outcome,1,SUBSCORE-28,float,single,,1
149918,1,outcome,1,SUBSCORE-29,float,single,,1
149918,1,outcome,1,SUBSCORE-30,float,single,,1
149918,1,outcome,1,SUBSCORE-31,float,single,,1
149918,1,outcome,1,SUBSCORE-32,float,single,,0
149918,1,outcome,1,SUBSCORE-33,float,single,,1
149918,1,outcome,1,SUBSCORE-34,float,single,,1
149918,1,outcome,1,SUBSCORE-35,float,single,,1
149918,1,outcome,1,SUBSCORE-36,float,single,,1
149918,1,outcome,1,SUBSCORE-37,float,single,,1
149918,1,outcome,1,SUBSCORE-38,float,single,,0.5
149918,1,outcome,1,SUBSCORE-39,float,single,,0.5
149918,1,outcome,1,SUBSCORE-40,float,single,,1
149918,1,outcome,1,PASSED,boolean,single,0,false
149918,1,outcome,1,MAXSCORE,float,single,40,40
149918,1,template,1,RESPONSE_CORRECTRESPONSE_POINTS,float,single,40,40
149918,1,template,1,RESPONSE-ACTION,float,single,,40
149918,1,,0,SCORE,float,single,,36
149918,1,,0,MAX_SCORE,float,single,,40
149918,1,,0,COMPLETION_STATUS,identifier,single,,completed
148247,1,response,1,RESPONSE,file,single,,[REDACTED]
148247,1,outcome,1,SUBSCORE-1,float,single,,1
148247,1,outcome,1,SUBSCORE-2,float,single,,1
148247,1,outcome,1,SUBSCORE-3,float,single,,1
148247,1,outcome,1,SUBSCORE-4,float,single,,1
148247,1,outcome,1,SUBSCORE-5,float,single,,0
148247,1,outcome,1,SUBSCORE-6,float,single,,1
148247,1,outcome,1,SUBSCORE-7,float,single,,1
148247,1,outcome,1,SUBSCORE-8,float,single,,1
148247,1,outcome,1,SUBSCORE-9,float,single,,1
148247,1,outcome,1,SUBSCORE-10,float,single,,1
148247,1,outcome,1,SUBSCORE-11,float,single,,0
148247,1,outcome,1,SUBSCORE-12,float,single,,0
148247,1,outcome,1,SUBSCORE-13,float,single,,0
148247,1,outcome,1,SUBSCORE-14,float,single,,0
148247,1,outcome,1,SUBSCORE-15,float,single,,0
148247,1,outcome,1,SUBSCORE-16,float,single,,0
148247,1,outcome,1,SUBSCORE-17,float,single,,0
148247,1,outcome,1,SUBSCORE-18,float,single,,1
148247,1,outcome,1,SUBSCORE-19,float,single,,0
148247,1,outcome,1,SUBSCORE-20,float,single,,0
148247,1,outcome,1,SUBSCORE-21,float,single,,0
148247,1,outcome,1,SUBSCORE-22,float,single,,1
148247,1,outcome,1,SUBSCORE-23,float,single,,1
148247,1,outcome,1,SUBSCORE-24,float,single,,0.5
148247,1,outcome,1,SUBSCORE-25,float,single,,0
148247,1,outcome,1,SUBSCORE-26,float,single,,1
148247,1,outcome,1,SUBSCORE-27,float,single,,1
148247,1,outcome,1,SUBSCORE-28,float,single,,1
148247,1,outcome,1,SUBSCORE-29,float,single,,0
148247,1,outcome,1,SUBSCORE-30,float,single,,1
148247,1,outcome,1,SUBSCORE-31,float,single,,0.5
148247,1,outcome,1,SUBSCORE-32,float,single,,0.5
148247,1,outcome,1,SUBSCORE-33,float,single,,1
148247,1,outcome,1,SUBSCORE-34,float,single,,1
148247,1,outcome,1,SUBSCORE-35,float,single,,1
148247,1,outcome,1,SUBSCORE-36,float,single,,0
148247,1,outcome,1,SUBSCORE-37,float,single,,1
148247,1,outcome,1,SUBSCORE-38,float,single,,1
148247,1,outcome,1,SUBSCORE-39,float,single,,1
148247,1,outcome,1,SUBSCORE-40,float,single,,1
148247,1,outcome,1,PASSED,boolean,single,0,false
148247,1,outcome,1,MAXSCORE,float,single,40,40
148247,1,template,1,RESPONSE_CORRECTRESPONSE_POINTS,float,single,40,40
148247,1,template,1,RESPONSE-ACTION,float,single,,40
148247,1,,0,SCORE,float,single,,24.5
148247,1,,0,MAX_SCORE,float,single,,40
148247,1,,0,COMPLETION_STATUS,identifier,single,,completed
142554,1,response,1,RESPONSE,file,single,,[REDACTED]
142554,1,outcome,1,SUBSCORE-1,float,single,,1
142554,1,outcome,1,SUBSCORE-2,float,single,,1
142554,1,outcome,1,SUBSCORE-3,float,single,,1
142554,1,outcome,1,SUBSCORE-4,float,single,,1
142554,1,outcome,1,SUBSCORE-5,float,single,,1
142554,1,outcome,1,SUBSCORE-6,float,single,,1
142554,1,outcome,1,SUBSCORE-7,float,single,,1
142554,1,outcome,1,SUBSCORE-8,float,single,,1
142554,1,outcome,1,SUBSCORE-9,float,single,,1
142554,1,outcome,1,SUBSCORE-10,float,single,,1
142554,1,outcome,1,SUBSCORE-11,float,single,,1
142554,1,outcome,1,SUBSCORE-12,float,single,,1
142554,1,outcome,1,SUBSCORE-13,float,single,,1
142554,1,outcome,1,SUBSCORE-14,float,single,,1
142554,1,outcome,1,SUBSCORE-15,float,single,,1
142554,1,outcome,1,SUBSCORE-16,float,single,,1
142554,1,outcome,1,SUBSCORE-17,float,single,,1
142554,1,outcome,1,SUBSCORE-18,float,single,,0
142554,1,outcome,1,SUBSCORE-19,float,single,,0
142554,1,outcome,1,SUBSCORE-20,float,single,,0
142554,1,outcome,1,SUBSCORE-21,float,single,,0
142554,1,outcome,1,SUBSCORE-22,float,single,,0
142554,1,outcome,1,SUBSCORE-23,float,single,,0
142554,1,outcome,1,SUBSCORE-24,float,single,,0
142554,1,outcome,1,SUBSCORE-25,float,single,,0
142554,1,outcome,1,SUBSCORE-26,float,single,,1
142554,1,outcome,1,SUBSCORE-27,float,single,,1
142554,1,outcome,1,SUBSCORE-28,float,single,,1
142554,1,outcome,1,SUBSCORE-29,float,single,,1
142554,1,outcome,1,SUBSCORE-30,float,single,,1
142554,1,outcome,1,SUBSCORE-31,float,single,,0
142554,1,outcome,1,SUBSCORE-32,float,single,,0
142554,1,outcome,1,SUBSCORE-33,float,single,,1
142554,1,outcome,1,SUBSCORE-34,float,single,,1
142554,1,outcome,1,SUBSCORE-35,float,single,,1
142554,1,outcome,1,SUBSCORE-36,float,single,,1
142554,1,outcome,1,SUBSCORE-37,float,single,,1
142554,1,outcome,1,SUBSCORE-38,float,single,,1
142554,1,outcome,1,SUBSCORE-39,float,single,,1
142554,1,outcome,1,SUBSCORE-40,float,single,,1
142554,1,outcome,1,PASSED,boolean,single,0,false
142554,1,outcome,1,MAXSCORE,float,single,40,40
142554,1,template,1,RESPONSE_CORRECTRESPONSE_POINTS,float,single,40,40
142554,1,template,1,RESPONSE-ACTION,float,single,,40
142554,1,,0,SCORE,float,single,,30
142554,1,,0,MAX_SCORE,float,single,,40
142554,1,,0,COMPLETION_STATUS,identifier,single,,completed
148369,1,response,1,RESPONSE,file,single,,[REDACTED]
148369,1,outcome,1,SUBSCORE-1,float,single,,1
148369,1,outcome,1,SUBSCORE-2,float,single,,1
148369,1,outcome,1,SUBSCORE-3,float,single,,1
148369,1,outcome,1,SUBSCORE-4,float,single,,1
148369,1,outcome,1,SUBSCORE-5,float,single,,1
148369,1,outcome,1,SUBSCORE-6,float,single,,1
148369,1,outcome,1,SUBSCORE-7,float,single,,1
148369,1,outcome,1,SUBSCORE-8,float,single,,1
148369,1,outcome,1,SUBSCORE-9,float,single,,1
148369,1,outcome,1,SUBSCORE-10,float,single,,1
148369,1,outcome,1,SUBSCORE-11,float,single,,1
148369,1,outcome,1,SUBSCORE-12,float,single,,1
148369,1,outcome,1,SUBSCORE-13,float,single,,1
148369,1,outcome,1,SUBSCORE-14,float,single,,1
148369,1,outcome,1,SUBSCORE-15,float,single,,0
148369,1,outcome,1,SUBSCORE-16,float,single,,0
148369,1,outcome,1,SUBSCORE-17,float,single,,0
148369,1,outcome,1,SUBSCORE-18,float,single,,1
148369,1,outcome,1,SUBSCORE-19,float,single,,0
148369,1,outcome,1,SUBSCORE-20,float,single,,0
148369,1,outcome,1,SUBSCORE-21,float,single,,0
148369,1,outcome,1,SUBSCORE-22,float,single,,1
148369,1,outcome,1,SUBSCORE-23,float,single,,1
148369,1,outcome,1,SUBSCORE-24,float,single,,1
148369,1,outcome,1,SUBSCORE-25,float,single,,0
148369,1,outcome,1,SUBSCORE-26,float,single,,1
148369,1,outcome,1,SUBSCORE-27,float,single,,1
148369,1,outcome,1,SUBSCORE-28,float,single,,1
148369,1,outcome,1,SUBSCORE-29,float,single,,1
148369,1,outcome,1,SUBSCORE-30,float,single,,1
